PO_ID,Supplier_ID,Product_ID,Order_Date,Delivery_Date,Quantity,Unit_Cost,Total_Cost,Order_Status
147833,1438,5654,2024-11-08,2024-11-25,394,2073.25,816860.5,Delayed
147834,1584,5042,2024-11-19,2024-12-04,573,2070.93,1186642.89,Completed
147835,1922,5715,2025-06-19,2025-08-03,105,945.62,99290.1,Delayed
147836,1757,6635,2025-04-02,2025-05-05,743,2685.3,1995177.9,Pending
147837,1606,5620,2026-05-20,2026-06-29,415,2273.66,943568.9,Completed
147838,1629,5706,2025-02-27,2025-03-15,708,3695.54,2616442.32,Cancelled
147839,1748,5955,2025-09-06,2025-10-12,404,3411.06,1378068.24,Completed
147840,1610,5844,2024-12-28,2025-01-19,357,549.48,196164.36,Completed
147841,1833,5629,2026-03-08,2026-03-20,336,4618.67,1551873.12,Delayed
147842,1083,6868,2025-02-28,2025-04-03,406,2386.16,968780.96,Cancelled
147843,1067,6759,2026-02-04,2026-03-11,493,2500.02,1232509.86,Completed
147844,1163,5415,2026-01-17,2026-01-31,792,228.53,180995.76,Cancelled
147845,1236,5101,2025-10-31,2025-11-28,201,4071.74,818419.74,Completed
147846,1617,5821,2025-02-23,2025-03-25,59,315.14,18593.26,Completed
147847,1420,5551,2024-09-12,2024-09-20,66,1791.7,118252.2,Cancelled
147848,1325,5401,2024-10-19,2024-11-03,282,325.29,91731.78,Cancelled
147849,1444,5611,2024-12-09,2024-12-24,70,4502.25,315157.5,Cancelled
147850,1306,5845,2025-06-23,2025-07-07,364,1406.71,512042.44,Pending
147851,1517,6072,2025-06-15,2025-07-05,503,1762.66,886617.98,Pending
147852,1778,5667,2025-01-01,2025-02-03,439,3463.96,1520678.44,Pending
147853,1076,6714,2024-11-23,2025-01-04,191,4073.96,778126.36,Cancelled
147854,1057,5674,2024-08-25,2024-10-05,23,4493.36,103347.28,Completed
147855,1972,5977,2024-11-07,2024-11-13,331,3258.93,1078705.83,Cancelled
147856,1493,5601,2025-03-17,2025-03-30,88,644.09,56679.92,Pending
147857,1248,6813,2025-09-12,2025-09-25,668,3776.51,2522708.68,Cancelled
147858,1996,6426,2026-05-14,2026-06-18,718,582.76,418421.68,Pending
147859,1396,5296,2026-05-12,2026-06-08,420,4250.0,1785000.0,Pending
147860,1912,6624,2026-05-15,2026-06-27,785,4681.73,3675158.05,Delayed
147861,1259,6707,2025-02-21,2025-04-05,75,597.61,44820.75,Delayed
147862,1769,5769,2025-08-13,2025-08-22,174,1558.32,271147.68,Cancelled
147863,1775,6586,2025-10-20,2025-11-05,706,894.08,631220.48,Completed
147864,1206,5802,2025-05-16,2025-05-23,277,3411.31,944932.87,Completed
147865,1702,6811,2025-02-19,2025-03-08,29,265.08,7687.32,Delayed
147866,1663,6058,2025-10-02,2025-10-07,668,2211.19,1477074.92,Completed
147867,1981,6738,2025-04-03,2025-05-13,443,4908.72,2174562.96,Cancelled
147868,1807,5965,2025-01-01,2025-01-25,129,3815.9,492251.1,Delayed
147869,1528,6637,2025-11-06,2025-12-18,537,3900.55,2094595.35,Completed
147870,1454,5593,2026-05-08,2026-06-16,159,1807.33,287365.47,Cancelled
147871,1678,6283,2025-06-09,2025-06-28,206,3431.75,706940.5,Pending
147872,1227,5783,2026-01-08,2026-01-25,35,3963.79,138732.65,Delayed
147873,1887,5803,2026-02-18,2026-02-23,718,4456.16,3199522.88,Cancelled
147874,1915,6067,2024-09-01,2024-10-03,161,3672.73,591309.53,Delayed
147875,1659,5556,2026-07-30,2026-08-11,69,1722.16,118829.04,Cancelled
147876,1973,5808,2024-10-11,2024-11-06,493,100.75,49669.75,Cancelled
147877,1617,6660,2026-04-28,2026-06-12,38,863.3,32805.4,Pending
147878,1637,5315,2025-03-09,2025-03-29,74,3231.24,239111.76,Completed
147879,1845,6047,2024-09-19,2024-10-24,589,2514.06,1480781.34,Pending
147880,1067,5657,2024-12-07,2024-12-27,713,180.31,128561.03,Cancelled
147881,1066,6546,2025-12-11,2026-01-20,570,4391.64,2503234.8,Delayed
147882,1144,5352,2025-11-02,2025-11-29,235,1937.64,455345.4,Completed
147883,1150,5234,2025-12-27,2026-01-30,491,3673.68,1803776.88,Completed
147884,1891,6434,2025-01-28,2025-03-13,413,3257.13,1345194.69,Cancelled
147885,1206,6628,2025-03-13,2025-03-29,337,745.56,251253.72,Completed
147886,1944,5858,2026-07-29,2026-09-02,690,403.57,278463.3,Delayed
147887,1303,5044,2026-05-25,2026-06-01,125,4138.88,517360.0,Pending
147888,1372,6734,2026-04-15,2026-05-23,452,4776.24,2158860.48,Pending
147889,1867,6775,2025-01-25,2025-02-27,134,2439.11,326840.74,Delayed
147890,1455,5351,2026-04-13,2026-05-24,730,3114.8,2273804.0,Delayed
147891,1330,5728,2025-03-13,2025-03-27,169,4953.9,837209.1,Completed
147892,1181,6023,2025-06-04,2025-07-12,117,4136.0,483912.0,Delayed
147893,1585,6244,2026-03-03,2026-03-10,633,2304.52,1458761.16,Cancelled
147894,1691,6066,2026-07-11,2026-07-27,76,417.27,31712.52,Completed
147895,1378,6652,2025-12-02,2025-12-22,645,1471.05,948827.25,Pending
147896,1347,5405,2026-05-13,2026-05-18,770,1630.5,1255485.0,Completed
147897,1716,6510,2026-08-07,2026-09-06,767,286.41,219676.47,Cancelled
147898,1236,5624,2026-07-21,2026-08-20,650,4633.98,3012087.0,Pending
147899,1678,5240,2025-05-12,2025-05-17,719,3682.04,2647386.76,Cancelled
147900,1716,5848,2025-10-22,2025-11-24,302,199.75,60324.5,Delayed
147901,1682,5898,2025-01-27,2025-03-12,497,4474.64,2223896.08,Delayed
147902,1005,5270,2026-06-19,2026-06-24,295,982.81,289928.95,Completed
147903,1742,6792,2025-03-11,2025-04-22,742,3111.55,2308770.1,Cancelled
147904,1949,6200,2025-01-08,2025-01-31,373,4287.78,1599341.94,Delayed
147905,1167,5193,2025-02-26,2025-04-08,412,311.1,128173.2,Pending
147906,1034,5174,2025-05-03,2025-06-03,612,2241.04,1371516.48,Completed
147907,1698,5042,2024-09-06,2024-10-02,62,150.79,9348.98,Pending
147908,1581,6709,2025-07-16,2025-08-27,42,2727.09,114537.78,Cancelled
147909,1575,6092,2026-01-20,2026-01-27,653,2817.38,1839749.14,Pending
147910,1644,5608,2025-06-11,2025-07-17,573,3325.58,1905557.34,Delayed
147911,1720,6242,2025-11-04,2025-12-08,495,160.04,79219.8,Delayed
147912,1885,5948,2024-09-12,2024-10-18,65,422.79,27481.35,Delayed
147913,1190,6913,2025-11-12,2025-12-03,225,271.31,61044.75,Completed
147914,1050,5458,2025-03-19,2025-04-30,651,1469.67,956755.17,Delayed
147915,1256,5009,2026-03-05,2026-04-09,161,2758.85,444174.85,Pending
147916,1246,6842,2025-05-26,2025-06-15,327,2971.07,971539.89,Pending
147917,1027,6356,2025-04-20,2025-05-07,40,149.49,5979.6,Cancelled
147918,1794,6716,2025-08-07,2025-09-16,349,3660.52,1277521.48,Pending
147919,1678,5690,2025-03-29,2025-05-13,145,3468.17,502884.65,Completed
147920,1944,6315,2026-06-06,2026-06-16,83,2962.66,245900.78,Delayed
147921,1986,5723,2025-11-29,2026-01-06,197,4470.47,880682.59,Pending
147922,1932,5864,2024-10-19,2024-11-01,445,4259.22,1895352.9,Pending
147923,1359,6471,2025-05-29,2025-06-11,645,3808.66,2456585.7,Completed
147924,1970,5889,2025-06-05,2025-07-15,790,2905.35,2295226.5,Pending
147925,1169,6442,2024-09-27,2024-10-22,75,2869.08,215181.0,Completed
147926,1767,5948,2025-03-12,2025-04-11,725,2247.92,1629742.0,Cancelled
147927,1396,6554,2025-04-01,2025-05-06,726,417.71,303257.46,Completed
147928,1031,5911,2024-08-26,2024-10-09,463,470.39,217790.57,Pending
147929,1938,5168,2025-07-27,2025-09-08,113,3007.63,339862.19,Pending
147930,1090,5651,2025-02-21,2025-03-27,419,2030.23,850666.37,Pending
147931,1439,6735,2026-05-05,2026-05-19,258,336.33,86773.14,Pending
147932,1234,6594,2024-11-28,2024-12-24,370,3429.41,1268881.7,Pending
147933,1220,6858,2026-04-21,2026-05-08,687,3858.34,2650679.58,Cancelled
147934,1203,5883,2025-05-09,2025-05-27,65,837.98,54468.7,Delayed
147935,1278,6560,2026-04-17,2026-06-01,279,2668.98,744645.42,Completed
147936,1876,6272,2024-09-22,2024-11-01,293,4755.42,1393338.06,Completed
147937,1696,5019,2025-06-25,2025-07-02,65,615.92,40034.8,Cancelled
147938,1879,6732,2025-12-15,2026-01-26,431,1512.48,651878.88,Completed
147939,1589,6880,2025-04-13,2025-05-26,307,792.73,243368.11,Completed
147940,1678,5274,2026-05-27,2026-06-14,682,726.31,495343.42,Pending
147941,1254,5505,2025-02-27,2025-03-11,473,1653.52,782114.96,Cancelled
147942,1483,6458,2025-08-05,2025-09-08,516,4134.49,2133396.84,Cancelled
147943,1897,6590,2026-08-20,2026-10-04,667,1585.4,1057461.8,Pending
147944,1929,6327,2025-12-03,2026-01-03,518,2351.22,1217931.96,Completed
147945,1126,6934,2025-07-31,2025-09-12,662,2954.54,1955905.48,Cancelled
147946,1814,6102,2025-02-16,2025-03-06,134,2500.14,335018.76,Cancelled
147947,1212,5255,2026-03-14,2026-04-26,702,2524.77,1772388.54,Cancelled
147948,1200,6027,2025-02-05,2025-03-01,321,670.13,215111.73,Pending
147949,1922,5690,2024-12-31,2025-02-13,21,3790.68,79604.28,Pending
147950,1913,5596,2025-08-01,2025-09-03,242,2020.36,488927.12,Cancelled
147951,1527,5434,2025-02-11,2025-03-19,266,3569.16,949396.56,Pending
147952,1938,6208,2025-04-23,2025-05-12,546,106.25,58012.5,Completed
147953,1516,6619,2026-06-10,2026-06-22,486,939.8,456742.8,Delayed
147954,1209,6833,2026-03-13,2026-04-01,659,1904.58,1255118.22,Completed
147955,1214,6424,2026-08-04,2026-08-19,300,3135.77,940731.0,Completed
147956,1184,5172,2025-02-05,2025-03-06,727,2607.63,1895747.01,Delayed
147957,1335,6904,2026-02-17,2026-03-01,314,460.42,144571.88,Cancelled
147958,1459,5434,2026-01-09,2026-01-26,236,3343.56,789080.16,Pending
147959,1730,6714,2026-03-02,2026-04-11,641,517.5,331717.5,Completed
147960,1059,5353,2025-01-17,2025-02-28,540,217.58,117493.2,Delayed
147961,1487,6244,2026-04-17,2026-05-17,350,263.01,92053.5,Delayed
147962,1753,5149,2025-11-12,2025-12-15,383,124.28,47599.24,Delayed
147963,1694,5690,2026-04-07,2026-05-07,416,1246.04,518352.64,Pending
147964,1452,6533,2025-12-23,2026-01-14,218,96.01,20930.18,Cancelled
147965,1994,5208,2026-01-11,2026-02-12,241,459.88,110831.08,Pending
147966,1486,5158,2026-03-11,2026-03-17,534,264.29,141130.86,Cancelled
147967,1217,5090,2026-05-15,2026-05-27,63,328.07,20668.41,Completed
147968,1116,6239,2026-01-24,2026-02-05,37,4139.0,153143.0,Pending
147969,1615,5360,2025-11-18,2025-12-24,354,2802.9,992226.6,Pending
147970,1955,5451,2025-01-15,2025-02-09,378,4832.5,1826685.0,Cancelled
147971,1839,6921,2025-08-20,2025-09-12,798,1125.26,897957.48,Delayed
147972,1680,5864,2025-04-11,2025-05-03,276,855.34,236073.84,Cancelled
147973,1930,6376,2024-12-21,2025-01-07,595,81.5,48492.5,Cancelled
147974,1772,5722,2025-06-15,2025-07-15,280,34.26,9592.8,Delayed
147975,1834,5043,2026-02-18,2026-03-24,137,1399.08,191673.96,Pending
147976,1040,5498,2024-10-14,2024-11-05,210,2603.41,546716.1,Cancelled
147977,1882,6465,2025-09-07,2025-10-20,524,1701.65,891664.6,Completed
147978,1015,5240,2026-03-08,2026-03-27,111,4837.67,536981.37,Delayed
147979,1841,6608,2025-11-06,2025-11-24,626,336.83,210855.58,Delayed
147980,1148,6077,2025-04-09,2025-04-14,781,4630.69,3616568.89,Delayed
147981,1443,5030,2025-09-28,2025-10-13,698,1937.17,1352144.66,Cancelled
147982,1522,6744,2026-01-18,2026-03-01,224,3575.18,800840.32,Pending
147983,1892,6275,2026-03-18,2026-05-02,254,2212.5,561975.0,Cancelled
147984,1187,6018,2025-08-26,2025-09-27,326,473.97,154514.22,Completed
147985,1264,5249,2026-01-28,2026-02-11,679,4777.75,3244092.25,Completed
147986,1466,6247,2025-05-08,2025-06-06,633,2457.37,1555515.21,Delayed
147987,1988,5082,2026-06-18,2026-07-03,296,296.27,87695.92,Completed
147988,1100,6615,2026-08-19,2026-09-06,714,684.87,488997.18,Cancelled
147989,1915,6186,2025-07-08,2025-08-07,671,3028.46,2032096.66,Completed
147990,1733,5597,2025-03-13,2025-04-16,610,824.12,502713.2,Cancelled
147991,1834,6134,2026-07-22,2026-09-04,149,3493.47,520527.03,Completed
147992,1879,6949,2025-11-21,2025-12-07,111,4684.14,519939.54,Completed
147993,1911,5424,2026-01-15,2026-02-21,83,2007.92,166657.36,Cancelled
147994,1951,6455,2025-06-25,2025-08-05,655,3189.12,2088873.6,Cancelled
147995,1096,5306,2024-09-15,2024-09-28,326,4400.79,1434657.54,Pending
147996,1964,6571,2025-06-21,2025-07-26,486,3305.75,1606594.5,Pending
147997,1299,6896,2026-08-16,2026-08-27,36,491.49,17693.64,Cancelled
147998,1814,5121,2026-01-08,2026-01-24,365,306.38,111828.7,Delayed
147999,1863,6627,2025-10-17,2025-10-30,693,1640.06,1136561.58,Cancelled
148000,1215,5736,2024-10-21,2024-12-05,110,3921.08,431318.8,Cancelled
148001,1320,6875,2024-11-20,2024-12-21,476,1834.15,873055.4,Delayed
148002,1278,5304,2026-04-22,2026-06-02,146,1196.36,174668.56,Delayed
148003,1885,5228,2025-10-10,2025-11-14,29,3226.21,93560.09,Cancelled
148004,1072,5453,2025-07-24,2025-08-14,286,3695.04,1056781.44,Completed
148005,1926,5836,2025-06-28,2025-07-13,388,582.59,226044.92,Cancelled
148006,1130,6641,2026-06-24,2026-07-13,250,1062.84,265710.0,Pending
148007,1731,5120,2025-08-11,2025-09-19,444,3488.47,1548880.68,Cancelled
148008,1881,6639,2025-06-09,2025-07-08,641,3495.98,2240923.18,Completed
148009,1676,6263,2025-11-02,2025-11-08,335,1518.15,508580.25,Delayed
148010,1835,6680,2025-06-07,2025-06-13,355,4499.87,1597453.85,Pending
148011,1010,5273,2025-01-26,2025-03-11,131,3623.73,474708.63,Pending
148012,1342,6262,2024-09-28,2024-10-27,128,3625.09,464011.52,Pending
148013,1805,5807,2025-01-19,2025-03-02,440,665.72,292916.8,Pending
148014,1090,6900,2024-09-08,2024-09-22,389,3054.19,1188079.91,Delayed
148015,1161,5488,2025-12-10,2025-12-21,309,3269.39,1010241.51,Delayed
148016,1282,5956,2025-11-19,2025-12-31,522,1336.85,697835.7,Delayed
148017,1339,6656,2025-01-11,2025-02-07,108,2244.64,242421.12,Delayed
148018,1268,5011,2025-08-23,2025-09-09,520,1770.89,920862.8,Delayed
148019,1642,5640,2026-04-10,2026-05-07,172,4790.35,823940.2,Delayed
148020,1105,5828,2026-03-28,2026-04-20,369,3504.28,1293079.32,Delayed
148021,1069,6868,2025-07-22,2025-07-29,57,2279.79,129948.03,Pending
148022,1274,5629,2025-01-19,2025-01-25,381,1026.37,391046.97,Pending
148023,1165,6512,2024-09-04,2024-09-09,246,1246.83,306720.18,Pending
148024,1311,5695,2026-06-09,2026-07-23,326,1520.16,495572.16,Completed
148025,1656,6401,2026-06-09,2026-06-30,301,3755.12,1130291.12,Cancelled
148026,1136,5854,2024-08-22,2024-09-29,289,4149.59,1199231.51,Completed
148027,1622,6705,2024-12-16,2025-01-03,547,2846.05,1556789.35,Pending
148028,1512,6306,2026-03-30,2026-04-29,566,2797.6,1583441.6,Pending
148029,1216,5962,2025-03-13,2025-04-06,194,2020.55,391986.7,Completed
148030,1662,6360,2026-06-25,2026-07-31,723,2545.76,1840584.48,Completed
148031,1223,6227,2026-06-30,2026-07-05,128,3752.06,480263.68,Delayed
148032,1044,5819,2025-01-14,2025-02-04,62,156.01,9672.62,Pending
148033,1285,5777,2026-01-17,2026-03-02,753,4787.27,3604814.31,Delayed
148034,1011,5694,2026-07-28,2026-08-09,433,3936.53,1704517.49,Delayed
148035,1749,6606,2024-12-06,2025-01-05,698,233.86,163234.28,Pending
148036,1615,6509,2026-02-09,2026-03-01,560,3179.6,1780576.0,Delayed
148037,1477,6565,2024-10-14,2024-11-21,770,2410.41,1856015.7,Delayed
148038,1028,6998,2026-01-05,2026-01-18,526,77.53,40780.78,Delayed
148039,1638,5695,2025-12-20,2025-12-27,281,1379.23,387563.63,Completed
148040,1583,6182,2026-01-01,2026-01-20,48,70.22,3370.56,Completed
148041,1963,6572,2025-03-16,2025-04-26,142,612.47,86970.74,Delayed
148042,1639,6050,2025-04-20,2025-04-27,233,1221.8,284679.4,Cancelled
148043,1611,6760,2024-09-09,2024-09-26,513,4969.64,2549425.32,Cancelled
148044,1752,6310,2026-04-23,2026-05-08,181,4662.7,843948.7,Pending
148045,1215,5029,2026-01-26,2026-03-04,455,819.35,372804.25,Pending
148046,1173,6864,2024-11-03,2024-11-25,358,455.63,163115.54,Pending
148047,1894,5534,2024-12-30,2025-01-13,262,4527.31,1186155.22,Completed
148048,1312,6516,2025-01-22,2025-02-21,626,3505.19,2194248.94,Cancelled
148049,1307,6452,2025-05-16,2025-05-30,451,95.38,43016.38,Cancelled
148050,1685,6473,2026-05-06,2026-05-25,699,2447.52,1710816.48,Cancelled
148051,1542,5636,2025-03-20,2025-04-15,582,1924.53,1120076.46,Pending
148052,1056,6334,2025-12-10,2026-01-17,57,266.41,15185.37,Completed
148053,1275,5237,2025-01-29,2025-03-05,297,773.29,229667.13,Pending
148054,1810,6577,2026-02-27,2026-03-10,489,4958.3,2424608.7,Completed
148055,1299,5570,2025-10-15,2025-11-12,766,3935.23,3014386.18,Pending
148056,1839,5494,2025-10-13,2025-11-23,762,3984.83,3036440.46,Delayed
148057,1793,5732,2026-05-15,2026-06-25,167,3758.64,627692.88,Completed
148058,1682,5738,2025-10-27,2025-11-07,409,667.69,273085.21,Cancelled
148059,1511,5838,2024-11-29,2025-01-11,174,3902.95,679113.3,Cancelled
148060,1829,6273,2024-09-27,2024-11-01,312,1472.85,459529.2,Cancelled
148061,1664,5301,2024-10-07,2024-11-07,433,4656.14,2016108.62,Cancelled
148062,1007,5718,2024-09-13,2024-10-11,535,3495.7,1870199.5,Cancelled
148063,1978,6473,2024-09-06,2024-09-19,474,3485.65,1652198.1,Completed
148064,1947,5726,2024-11-25,2025-01-08,516,1783.38,920224.08,Cancelled
148065,1439,6561,2025-08-08,2025-09-22,53,3966.22,210209.66,Completed
148066,1766,6374,2025-01-11,2025-01-19,715,4817.08,3444212.2,Cancelled
148067,1199,6854,2024-10-18,2024-11-25,748,3848.12,2878393.76,Completed
148068,1629,5964,2026-06-18,2026-07-29,207,4463.66,923977.62,Pending
148069,1944,6257,2025-01-18,2025-02-14,502,4787.2,2403174.4,Pending
148070,1971,6706,2026-05-12,2026-06-02,144,907.52,130682.88,Pending
148071,1751,6958,2025-04-16,2025-05-19,547,2991.66,1636438.02,Delayed
148072,1989,6836,2025-05-22,2025-05-28,102,3492.12,356196.24,Pending
148073,1331,5824,2025-06-10,2025-06-18,765,2054.52,1571707.8,Pending
148074,1941,6053,2025-02-27,2025-04-03,656,2984.48,1957818.88,Completed
148075,1233,6135,2026-01-01,2026-01-12,317,4705.38,1491605.46,Delayed
148076,1339,5713,2026-04-25,2026-05-15,380,3546.12,1347525.6,Completed
148077,1750,5563,2025-11-30,2025-12-10,163,3038.89,495339.07,Cancelled
148078,1985,5846,2026-07-15,2026-07-27,587,289.1,169701.7,Completed
148079,1946,6686,2025-07-30,2025-08-06,296,4623.19,1368464.24,Completed
148080,1514,5560,2026-01-15,2026-02-15,670,4509.46,3021338.2,Pending
148081,1999,6535,2025-06-17,2025-07-24,37,3625.16,134130.92,Cancelled
148082,1939,6124,2026-01-04,2026-02-08,652,2976.6,1940743.2,Pending
148083,1902,6652,2025-07-12,2025-08-02,234,2125.88,497455.92,Delayed
148084,1239,5472,2025-12-26,2026-01-13,639,418.44,267383.16,Completed
148085,1105,6061,2026-06-14,2026-07-25,679,1308.81,888681.99,Completed
148086,1707,5024,2025-08-26,2025-09-08,76,723.04,54951.04,Completed
148087,1466,6626,2026-03-14,2026-04-10,393,4137.55,1626057.15,Delayed
148088,1968,6952,2025-02-28,2025-03-12,721,4470.29,3223079.09,Pending
148089,1689,5752,2026-07-19,2026-08-28,504,2474.49,1247142.96,Pending
148090,1465,6887,2026-05-22,2026-06-23,110,3590.18,394919.8,Pending
148091,1695,6905,2026-08-01,2026-08-27,226,2479.37,560337.62,Delayed
148092,1224,5169,2025-01-09,2025-02-06,656,4554.27,2987601.12,Delayed
148093,1444,6347,2025-05-27,2025-07-11,762,4438.71,3382297.02,Completed
148094,1862,5050,2024-09-09,2024-10-15,560,1790.86,1002881.6,Completed
148095,1723,5561,2025-09-25,2025-10-09,258,2039.59,526214.22,Completed
148096,1737,5137,2024-12-11,2025-01-18,581,1054.06,612408.86,Delayed
148097,1610,6898,2025-10-18,2025-10-24,656,1281.07,840381.92,Delayed
148098,1812,6412,2025-05-06,2025-06-16,437,4549.21,1988004.77,Pending
148099,1369,5918,2026-06-23,2026-07-21,111,838.46,93069.06,Cancelled
148100,1103,5848,2026-05-18,2026-06-24,800,3715.67,2972536.0,Completed
148101,1160,6363,2025-11-11,2025-12-16,462,2690.58,1243047.96,Completed
148102,1560,5187,2025-06-25,2025-07-29,360,3058.75,1101150.0,Delayed
148103,1222,6507,2025-12-29,2026-01-24,335,1184.16,396693.6,Delayed
148104,1850,6209,2025-03-13,2025-04-05,575,4797.79,2758729.25,Completed
148105,1436,6629,2024-12-30,2025-01-20,144,1169.01,168337.44,Cancelled
148106,1041,6221,2025-11-01,2025-12-10,647,402.33,260307.51,Pending
148107,1051,5289,2024-09-13,2024-10-10,378,348.1,131581.8,Cancelled
148108,1731,6997,2026-04-20,2026-05-09,789,2440.85,1925830.65,Pending
148109,1115,5887,2025-07-02,2025-07-25,545,2911.86,1586963.7,Cancelled
148110,1046,5103,2025-01-02,2025-02-13,57,4603.02,262372.14,Cancelled
148111,1968,5930,2026-02-18,2026-03-11,167,425.02,70978.34,Delayed
148112,1937,6833,2026-03-31,2026-05-09,677,734.57,497303.89,Delayed
148113,1919,6226,2025-09-19,2025-10-29,671,840.43,563928.53,Completed
148114,1968,5801,2025-04-26,2025-05-03,375,562.78,211042.5,Cancelled
148115,1331,5309,2026-01-14,2026-01-24,167,3545.32,592068.44,Pending
148116,1454,6796,2024-11-30,2024-12-23,263,3665.6,964052.8,Cancelled
148117,1443,6005,2025-03-03,2025-04-10,471,822.42,387359.82,Cancelled
148118,1104,5002,2025-10-03,2025-10-08,250,4494.33,1123582.5,Completed
148119,1573,5745,2025-09-27,2025-10-19,580,1232.66,714942.8,Pending
148120,1489,6128,2025-06-16,2025-07-18,482,2068.83,997176.06,Delayed
148121,1978,5177,2025-10-12,2025-10-29,304,1172.15,356333.6,Pending
148122,1217,5283,2025-11-10,2025-12-12,666,4556.5,3034629.0,Pending
148123,1848,6972,2025-05-28,2025-06-05,419,873.91,366168.29,Delayed
148124,1153,5341,2025-02-25,2025-04-11,669,2655.61,1776603.09,Completed
148125,1212,5466,2025-05-01,2025-05-25,31,2715.68,84186.08,Pending
148126,1991,5828,2024-10-30,2024-11-22,356,892.08,317580.48,Delayed
148127,1249,5276,2025-05-11,2025-06-08,289,576.13,166501.57,Completed
148128,1279,5874,2025-05-31,2025-06-18,505,4788.27,2418076.35,Completed
148129,1976,5509,2024-09-23,2024-10-13,553,1313.34,726277.02,Delayed
148130,1148,6807,2025-08-08,2025-08-17,267,3848.15,1027456.05,Completed
148131,1827,6808,2025-12-22,2025-12-27,485,1007.14,488462.9,Delayed
